order_id,event_id,total,currency,channel,customer_reference
87368026-a682-42e1-8001-8d3e6d381c5f,3016,42314,SEK,Online Store,gid://shopify/Customer/5419857218
a942bad7-3f61-491f-ae6c-964e5915086f,3017,30938,USD,Online Store,gid://shopify/Customer/3826993509
397fd00f-c9dd-47a6-ad2f-4590aeb8dd12,3018,6795,SEK,Online Store,gid://shopify/Customer/4840258289
a13e0f0c-10c6-4d8f-93e5-c4470401bf15,3019,49942,SEK,Online Store,gid://shopify/Customer/1024935828
97d70a18-8f32-4a17-8909-58d33c0d2ef0,3020,37967,GBP,Online Store,gid://shopify/Customer/3436740185
d788b93f-53e8-4612-b572-04c09e913921,3021,2212,GBP,Online Store,gid://shopify/Customer/6711039448
2b5ea990-648a-4e97-ae2f-6da14edc136b,3022,57241,EUR,Online Store,gid://shopify/Customer/8018759152
5db03341-a40e-42b6-87b1-e893b7fc12f6,3023,19930,GBP,Online Store,gid://shopify/Customer/6493600974
2593962f-9951-4ab3-994b-1eeeedf35da5,3024,10609,SEK,Online Store,gid://shopify/Customer/7826304312
d9af3849-3ac6-4d84-8f13-df43f880b287,3025,39274,GBP,Online Store,gid://shopify/Customer/5625214693
94ff36f0-bbf3-479a-aef4-c7e3378f08b9,3026,54383,USD,Online Store,gid://shopify/Customer/8161576651
2dcd813e-0bd5-417d-a41a-0602340af96e,3027,8333,GBP,Online Store,gid://shopify/Customer/9803579131
c2a7156c-8706-4ef9-ac07-c04b19698605,3028,45063,GBP,Online Store,gid://shopify/Customer/4702128404
d35a7f71-d798-4b72-a914-c483b8168a84,3029,18137,GBP,Online Store,gid://shopify/Customer/5383019771
1a5a745a-c23e-4438-bf4b-5c4088a81718,3030,39123,EUR,Online Store,gid://shopify/Customer/9036813412
0ada851e-0d19-45c2-840a-e7bd2a61afb2,3031,36599,SEK,Online Store,gid://shopify/Customer/3839622617
9d347326-8e3b-4d10-984c-5623c36be8dc,3032,38746,GBP,Online Store,gid://shopify/Customer/5577610803
41ac08ec-e39c-43fe-aa07-c38a0fba68d0,3033,19861,USD,Online Store,gid://shopify/Customer/1785224737
5b72f5e3-902f-4fd9-8104-394278f248dc,3034,12749,EUR,Online Store,gid://shopify/Customer/6319756345
7aaa2685-07a4-400d-a823-3fe9f9b17d2c,3035,19866,GBP,Online Store,gid://shopify/Customer/4515285903
79a65ca4-a639-4bc7-a21b-2818aaf8afb6,3036,47122,USD,Online Store,gid://shopify/Customer/2351314147
936e789f-ec75-4ced-b015-dd499e9f0725,3037,11843,EUR,Online Store,gid://shopify/Customer/3416224055
633caeba-25c0-45b6-86c3-2dc5e59948c4,3038,44794,GBP,Online Store,gid://shopify/Customer/1855418126
ec67d63d-bdba-4d44-aa7e-4a6110dba745,3039,4462,USD,Online Store,gid://shopify/Customer/7168479280
0afaefc0-0564-42de-bec1-f77d0e829f88,3040,36508,EUR,Online Store,gid://shopify/Customer/9186766043
ce3c4c3b-62f9-46c6-a32a-72fb36d35806,3041,7894,GBP,Online Store,gid://shopify/Customer/1953948879
c2ee2e49-c02d-4171-aef9-6859c70b1f39,3042,34370,GBP,Online Store,gid://shopify/Customer/5954504252
54f6af99-865d-4c51-b480-9bd4805308f5,3043,13850,GBP,Online Store,gid://shopify/Customer/1632367062
c541750c-4092-4c84-a0a7-d769d2a1ca73,3044,49088,GBP,Online Store,gid://shopify/Customer/1885273461
e04c97cb-d467-4f6b-bab5-a749c49f9f9a,3045,10624,EUR,Online Store,gid://shopify/Customer/6809174509
b537f531-c4ea-4f74-a307-4eac7733a8d5,3046,25903,GBP,Online Store,gid://shopify/Customer/4692291972
b19143fe-30a6-4993-ba87-8e925cb98f9e,3047,38937,EUR,Online Store,gid://shopify/Customer/5342155627
699af606-79ee-4603-9bd7-7c3c2139a62f,3048,4375,USD,Online Store,gid://shopify/Customer/3209676898
d83e3ed4-cd0a-40e0-9ca1-5d7592b5514a,3049,5130,GBP,Online Store,gid://shopify/Customer/9538014912
79502bf6-f79b-478a-801a-901d5d9092e7,3050,3689,USD,Online Store,gid://shopify/Customer/9486867579
eeee52f7-e452-42fa-a930-7cd7588766aa,3051,41133,GBP,Online Store,gid://shopify/Customer/8795664174
b116f380-cb7b-46b7-ad23-887aecd2d229,3052,11292,SEK,Online Store,gid://shopify/Customer/5700872386
1557e8ce-6537-4475-ab5f-c78964770a62,3053,16656,SEK,Online Store,gid://shopify/Customer/6900289553
4001e487-5deb-465e-994f-30e9fb3e95d1,3054,14667,SEK,Online Store,gid://shopify/Customer/1093317301
79da9235-ed54-4894-abdc-0b1d277d2a53,3055,35927,USD,Online Store,gid://shopify/Customer/1605164709
b0777a91-b2fc-4893-b548-949d847521ae,3056,17788,EUR,Online Store,gid://shopify/Customer/3563333738
f1246f64-7513-49ab-a62a-3d6ffaa4dfbf,3057,48346,GBP,Online Store,gid://shopify/Customer/4289826197
26bdf303-cdba-4458-a582-5f17693b68ff,3058,22457,EUR,Online Store,gid://shopify/Customer/8080239097
97003762-abd7-44f1-8a71-f5352dab3524,3059,40373,USD,Online Store,gid://shopify/Customer/4937752883
a715be6a-f16b-4752-b411-43cf9087dc54,3060,35801,USD,Online Store,gid://shopify/Customer/5932428691
d43e3a11-50c4-470a-93e7-9226c53bde27,3061,38463,EUR,Online Store,gid://shopify/Customer/3231873642
b454e66a-b5f4-4087-b7ea-e75e67773aac,3062,33190,SEK,Online Store,gid://shopify/Customer/1746145432
5061b700-642d-4d34-afd2-538dc59487de,3063,28478,SEK,Online Store,gid://shopify/Customer/7686886946
7ede32cc-fe3b-494d-9ffc-1c0f54eb116e,3064,39643,USD,Online Store,gid://shopify/Customer/3096058123
2dbf29b1-32d5-4df4-aeaf-481301da649f,3065,29687,SEK,Online Store,gid://shopify/Customer/8333651633
21e72445-e1d7-4fea-b4cf-a75ffa43582a,3066,19397,SEK,Online Store,gid://shopify/Customer/6868984607
b48c3ac5-bc0e-4bad-9919-4edebda6f7b8,3067,19455,GBP,Online Store,gid://shopify/Customer/9685796931
fecc789b-7b8b-4874-a54a-f0d32f6dba6a,3068,13518,SEK,Online Store,gid://shopify/Customer/9704348605
f0bbdf6e-2901-4655-80d1-62c87d97d0ea,3069,9682,SEK,Online Store,gid://shopify/Customer/1321636395
064e2882-fb7a-4c57-acba-7cde3dbe7f8e,3070,28432,EUR,Online Store,gid://shopify/Customer/4884323222
a2154b0e-5af5-4c90-832a-a90916b93561,3071,36517,GBP,Online Store,gid://shopify/Customer/9255396480
e1dd5f3c-22b2-4a55-90c7-a83c9a793ae3,3072,35391,GBP,Online Store,gid://shopify/Customer/7429703188
e82bdb17-1d69-4978-8760-e9695d1f0d4f,3073,19571,SEK,Online Store,gid://shopify/Customer/9489142518
bd1569e6-dbdc-4e71-b671-e644e9c60de1,3074,13467,GBP,Online Store,gid://shopify/Customer/3974831998
72da193b-d5a5-4bfe-860b-72a44e6a7a30,3075,32096,USD,Online Store,gid://shopify/Customer/8940103859
cf44ccab-8fff-4165-b549-5e7ce2f99a30,3076,27399,SEK,Online Store,gid://shopify/Customer/7693998767
436097f1-bc75-4dae-ad5e-1bd36224768e,3077,34719,SEK,Online Store,gid://shopify/Customer/6710162011
2426d11e-dda6-4eca-b9e5-ac13e70144a5,3078,13915,EUR,Online Store,gid://shopify/Customer/6708182586
5148ba86-4a77-4ffa-9920-d51bc7c6c1dc,3079,25272,EUR,Online Store,gid://shopify/Customer/1245835541
328ebaee-1fb0-494d-85d2-24090b2b133f,3080,3321,EUR,Online Store,gid://shopify/Customer/3632015752
30262304-2263-4619-afda-a3bc30838e26,3081,14853,SEK,Online Store,gid://shopify/Customer/8545593582
d77a6a73-1955-4317-bd50-4a4982963a00,3082,26637,GBP,Online Store,gid://shopify/Customer/3784581343
11ce0e09-e000-4c67-9e71-8e44759802cd,3083,17272,USD,Online Store,gid://shopify/Customer/2521454621
65178333-023c-4d7b-ac4a-30528beb809a,3084,12014,USD,Online Store,gid://shopify/Customer/8398889852
51d5cf2e-857f-4a19-b16d-426b0e246689,3085,17416,EUR,Online Store,gid://shopify/Customer/8265838895
b0f71a1e-7a9b-46ac-9bd1-e2dec5882902,3086,3453,EUR,Online Store,gid://shopify/Customer/9874697106
0b91ed6e-35e1-4f3d-b659-5eac56613a46,3087,9927,SEK,Online Store,gid://shopify/Customer/8473868591
48ee1791-95d9-4342-99f4-425f841e091f,3088,11032,USD,Online Store,gid://shopify/Customer/4634310599
f5855511-e563-42bc-8f0f-53b9d0b5c071,3089,31796,GBP,Online Store,gid://shopify/Customer/5777994588
2879521d-372b-408c-93e6-06f8488f1883,3090,16685,GBP,Online Store,gid://shopify/Customer/2386999195
c721d84a-f6d7-4796-8561-84dbe89f7620,3091,37523,USD,Online Store,gid://shopify/Customer/6177527191
f59b52c9-0491-4760-b9cb-105c53e3debf,3092,47311,SEK,Online Store,gid://shopify/Customer/2003408497
ed3cc60b-f7e7-487e-8900-ae2f408a5716,3093,17646,USD,Online Store,gid://shopify/Customer/9281491521
31ef1005-a33d-443b-910a-66ed0362dcf8,3094,39328,GBP,Online Store,gid://shopify/Customer/9170568843
c60f4d3c-4d0e-4f94-8b71-5f20f0f5acd3,3095,27449,EUR,Online Store,gid://shopify/Customer/6663439620
1ba1003a-5540-47a5-a31d-23a843552c5e,3096,13164,USD,Online Store,gid://shopify/Customer/5082347329
fa10d41e-0198-4715-9edb-ceb04563dc19,3097,27451,GBP,Online Store,gid://shopify/Customer/5642473833
b213716d-d0f7-4e1f-a428-c44bbca69baf,3098,27312,SEK,Online Store,gid://shopify/Customer/9329123530
1bd5e8b2-4f4d-4f53-bdc6-2d13c6855aa5,3099,9657,GBP,Online Store,gid://shopify/Customer/6762291404
3ef9aa7c-4356-4217-b384-aec389e3ca34,3100,49077,USD,Online Store,gid://shopify/Customer/3010948504
d8e69e4b-c0ba-45d2-97f1-0db5b2c26c74,3101,49907,SEK,Online Store,gid://shopify/Customer/9554913292
34b12459-e1a7-4d24-bc2a-b27017c6cf83,3102,46860,GBP,Online Store,gid://shopify/Customer/8215150541
69e950f7-cd3f-4147-ae78-c53a1c411b79,3103,23594,EUR,Online Store,gid://shopify/Customer/2586924945
c14b57d7-0d17-4230-a104-37f6b679741b,3104,21678,SEK,Online Store,gid://shopify/Customer/4931347800
d7d7d91d-f272-4ca8-8d91-150b88fa5b8d,3105,11623,USD,Online Store,gid://shopify/Customer/1260321499
05ab9d73-6c21-41ca-ba30-c048e75201aa,3106,17700,GBP,Online Store,gid://shopify/Customer/8761606253
57ac253b-7d34-4bf1-9c2e-cb2d5608000d,3107,47992,EUR,Online Store,gid://shopify/Customer/6625930497
6be4bd4d-b751-4fd5-be92-7347bb5e064c,3108,41049,SEK,Online Store,gid://shopify/Customer/8523274857
3d7ef757-8542-4f40-b3b1-532a3a84785c,3109,20738,USD,Online Store,gid://shopify/Customer/5926315613
261a384a-360d-436b-91f9-03ce6eceb70d,3110,8401,EUR,Online Store,gid://shopify/Customer/7129437767
bcb10567-a6d9-4d28-a6e4-c269de8dbe8c,3111,14171,EUR,Online Store,gid://shopify/Customer/8393937817
0a3354f3-b7ae-446b-a5a5-82bfda3a4562,3112,6445,SEK,Online Store,gid://shopify/Customer/8054197963
9f8a7d44-8c96-4c1a-a1ce-574cff79e281,3113,9056,USD,Online Store,gid://shopify/Customer/7094618545
441a3871-6245-42e3-880d-8ee4757f5818,3114,2741,EUR,Online Store,gid://shopify/Customer/8446804399
7f200e09-b4b5-4150-a8b5-293d8653120f,3115,32479,EUR,Online Store,gid://shopify/Customer/6322520304
0ee698a3-2b42-4300-bbfa-b01f5793fc4e,3116,36089,EUR,Online Store,gid://shopify/Customer/2343814216
fbdee820-7cc9-4f56-a612-7dadd8dd4cb2,3117,39764,SEK,Online Store,gid://shopify/Customer/2770406277
e8c88094-d77d-45db-9249-fba2320655c3,3118,40210,SEK,Online Store,gid://shopify/Customer/9940731474
538073f3-6617-4139-9159-c8864282e545,3119,14862,EUR,Online Store,gid://shopify/Customer/2396358263
0150c5fd-27e5-4ff2-9665-341f1e66e19c,3120,16745,SEK,Online Store,gid://shopify/Customer/9994811798
5a6a841b-0283-455f-8cb8-4dd4080ccae7,3121,3580,SEK,Online Store,gid://shopify/Customer/8930520817
ffc315d4-c7aa-4186-af99-9794ca232294,3122,23018,USD,Online Store,gid://shopify/Customer/1507450996
b8f6bec2-8943-4b27-8567-9224e3270dc8,3123,4961,EUR,Online Store,gid://shopify/Customer/9528846658
43a7c0ee-8d1a-444f-9964-6ee30f5e2cb9,3124,44962,EUR,Online Store,gid://shopify/Customer/9388617695
e7e6fa59-4bd5-416f-b166-b0302bb7c4cb,3125,14406,EUR,Online Store,gid://shopify/Customer/3729322780
b477bbc2-b273-4ea9-86d2-1ad63dbcc87b,3126,20845,EUR,Online Store,gid://shopify/Customer/9457244000
59cbe517-be6a-4318-9c35-230daa6c9f87,3127,44233,USD,Online Store,gid://shopify/Customer/5210767541
9e059aad-219c-4e3c-a3fd-81cb194c558e,3128,28469,GBP,Online Store,gid://shopify/Customer/6784330044
af13752a-b74f-43a0-8e52-6c7b0e761e00,3129,26441,GBP,Online Store,gid://shopify/Customer/8277932776
8c803f93-00c1-4b56-856d-40163b6aa1ca,3130,9840,GBP,Online Store,gid://shopify/Customer/6724989074
a2a41233-0d7b-436a-9e15-2a7e834e8f04,3131,40405,USD,Online Store,gid://shopify/Customer/1363407368
39cc7931-fb2d-4f7b-8ab2-efee9a1c6dbd,3132,8582,EUR,Online Store,gid://shopify/Customer/9238135676
da2580b7-2adb-4ed6-860d-3307f9587778,3133,20929,GBP,Online Store,gid://shopify/Customer/6178935261
790c08fb-e44d-4749-b716-d45e706316fd,3134,14543,GBP,Online Store,gid://shopify/Customer/6654720639
25c5904d-b135-4927-b805-9cb4b1f7c9a1,3135,41964,EUR,Online Store,gid://shopify/Customer/3357321734
8a4c8815-7082-4b6a-9b29-b0bc6a24b283,3136,17190,GBP,Online Store,gid://shopify/Customer/2665081836
97cd0df4-7554-4f18-b4d0-bfdfc5e83671,3137,29389,EUR,Online Store,gid://shopify/Customer/2870507476
cc341a4d-8b1a-4726-b014-4472c4870489,3138,45875,SEK,Online Store,gid://shopify/Customer/5919825784
da900dbb-9642-488b-9a02-ab5b684ffa37,3139,33060,SEK,Online Store,gid://shopify/Customer/7574589012
b68e6e7f-9bad-43c5-8785-00f67ff15cd1,3140,17861,EUR,Online Store,gid://shopify/Customer/6653899797
edd66986-d56c-4fde-ba0b-635b3c8fcb57,3141,11468,EUR,Online Store,gid://shopify/Customer/9761134154
cf44559e-7954-4bb1-9d91-4788db601fd3,3142,8480,SEK,Online Store,gid://shopify/Customer/7951926479
72847466-65d7-4238-9298-512b2254910e,3143,47438,EUR,Online Store,gid://shopify/Customer/9785055662
418182aa-fd9b-481b-8ad6-119099089d4a,3144,18213,EUR,Online Store,gid://shopify/Customer/1910972101
feb5753c-f53e-477a-900a-787c71e8b5d9,3145,42727,EUR,Online Store,gid://shopify/Customer/8904857723
92e7537c-4908-4fb2-8050-37db56c65e4e,3146,44212,USD,Online Store,gid://shopify/Customer/1372575121
569f9aea-739c-4ba0-a55b-91af8871a173,3147,20799,SEK,Online Store,gid://shopify/Customer/7054205638
793bf86f-c7d5-4a21-9011-993bb0d439dd,3148,48919,SEK,Online Store,gid://shopify/Customer/2580106287
26ffe36e-61e9-4f0b-9ee0-5838ee14b13d,3149,43894,USD,Online Store,gid://shopify/Customer/8520611465
120f14fe-0b6f-4c25-968f-2fa84cfd4456,3150,27541,SEK,Online Store,gid://shopify/Customer/2983044909
f131a48b-0c94-46f9-9e0d-dd7a13e4fffe,3151,37664,EUR,Online Store,gid://shopify/Customer/9825216626
eaa348ab-3957-4462-8ebc-3e1ea8ace8b1,3152,43658,USD,Online Store,gid://shopify/Customer/6020539252
d1193002-e65e-4549-a7cc-dda1c2c9559f,3153,11178,EUR,Online Store,gid://shopify/Customer/7138150406
11760020-b24f-417a-b544-9fdcef9fe5a1,3154,8822,EUR,Online Store,gid://shopify/Customer/9983524444
46c307dc-43c5-4a5c-b5e0-348a5aa3a010,3155,51183,SEK,Online Store,gid://shopify/Customer/6593192281
e3e31ab2-3d16-4bac-af6a-f7d02e56f595,3156,36913,SEK,Online Store,gid://shopify/Customer/7598326955
a38b2b44-e60b-4104-a386-b076b35484c9,3157,33998,EUR,Online Store,gid://shopify/Customer/9391778459
2e521016-2812-4802-bba4-539a9f7ad81e,3158,2127,USD,Online Store,gid://shopify/Customer/4304759442
09601ecc-887e-4cdc-bfcf-3d79adc3d1cf,3159,31087,EUR,Online Store,gid://shopify/Customer/4156995925
a0d121a0-b423-4055-aa20-2af768775063,3160,20415,GBP,Online Store,gid://shopify/Customer/8484145138
fb280049-26ee-4e1b-8b78-8aace5ec1bf6,3161,48277,SEK,Online Store,gid://shopify/Customer/6352601295
7501fa29-3197-4f60-9107-ec5a4d70d265,3162,41332,GBP,Online Store,gid://shopify/Customer/3786578609
91553593-ea70-45d1-931c-4731933b81a3,3163,41743,USD,Online Store,gid://shopify/Customer/9139282875
fbacc51a-a314-4fb4-b902-7da3978a5999,3164,39930,EUR,Online Store,gid://shopify/Customer/7593988445
1f087f50-ef95-43dc-a684-9b6ae826191e,3165,24431,GBP,Online Store,gid://shopify/Customer/9017334844
55473f20-1439-4af3-a7e7-31bb77144a7c,3166,27566,EUR,Online Store,gid://shopify/Customer/8783472339
d21289cf-f62f-4fb7-abaf-9531a881cd89,3167,14025,GBP,Online Store,gid://shopify/Customer/7927877951
cd61f065-5b5d-4d29-aad9-7ef40878e81a,3168,3956,GBP,Online Store,gid://shopify/Customer/6168993299
317931a8-f22e-4f56-bdd8-53e7717e9491,3169,28879,EUR,Online Store,gid://shopify/Customer/5052700102
5e54ff46-8f2b-475e-a204-fb6e3ad7c861,3170,42032,GBP,Online Store,gid://shopify/Customer/6677147884
435e6813-d6dc-489d-998b-72656f3b6612,3171,20054,EUR,Online Store,gid://shopify/Customer/3503792994
4967ee29-5a78-460c-aeda-110ded7310bf,3172,40383,SEK,Online Store,gid://shopify/Customer/9405900909
e52d82fa-01a2-4028-bfa8-0b681222b8be,3173,18540,GBP,Online Store,gid://shopify/Customer/7146200579
2d037faa-070a-4ad9-81de-987da90840ff,3174,25385,EUR,Online Store,gid://shopify/Customer/6601991182
e1d43ce4-ead4-4c04-a0af-8d3a07f0cb53,3175,18276,EUR,Online Store,gid://shopify/Customer/6719196028
8ea7c490-8893-4049-9d76-7bb5880f6c19,3176,39278,EUR,Online Store,gid://shopify/Customer/4261724041
9a197e66-78f5-4b6d-a1e8-37757f6ba870,3177,19712,SEK,Online Store,gid://shopify/Customer/5147630210
6e085b66-536e-4147-aa6c-698afa355812,3178,40852,GBP,Online Store,gid://shopify/Customer/8192923870
543e70a6-1139-40bb-a50b-e82073c2333f,3179,21481,SEK,Online Store,gid://shopify/Customer/8812802103
448b8d9d-938d-4191-8966-50ec7b86b262,3180,43893,SEK,Online Store,gid://shopify/Customer/3755935874
a2f40c4e-688f-47f9-bc14-c7bdc2fe813d,3181,23205,USD,Online Store,gid://shopify/Customer/6019233366
b2130bba-17d7-4326-9049-c7e81ed85eac,3182,14094,SEK,Online Store,gid://shopify/Customer/6353563998
cf730840-5f47-492e-8cfa-f2b5f625c9c8,3183,6776,GBP,Online Store,gid://shopify/Customer/3240843375
fa679a3f-8432-4574-85bd-6e8099aeb024,3184,4188,EUR,Online Store,gid://shopify/Customer/7262486373
00ceee3c-9b92-460d-a36f-30c829a19eba,3185,9023,USD,Online Store,gid://shopify/Customer/4489262249
db814c4b-9b92-4bcb-ba1f-aa3ce487ca71,3186,9233,GBP,Online Store,gid://shopify/Customer/5646600333
aefce6ee-81a2-4ee5-a9bf-febef6194e31,3187,38243,GBP,Online Store,gid://shopify/Customer/4705146210
9c49d094-37da-463e-ad80-ab8020005bdc,3188,15172,EUR,Online Store,gid://shopify/Customer/6267629859
ded99ef2-a7cd-48c1-a32d-1af8e703b73b,3189,33210,SEK,Online Store,gid://shopify/Customer/2783346079
c05daf6c-f277-4f5e-87c9-e1e6cd3b0ff0,3190,38873,GBP,Online Store,gid://shopify/Customer/4199501128
2c295be8-a71b-4a52-8b3f-5a2552823025,3191,31963,SEK,Online Store,gid://shopify/Customer/4219346679
a2814fb4-5aaf-48ec-8fa9-a9af6499960e,3192,15069,SEK,Online Store,gid://shopify/Customer/4470614117
d3b83812-057e-4fd3-867f-feefdac3d669,3193,35595,GBP,Online Store,gid://shopify/Customer/1526607954
77e17138-0eda-4def-838c-d2d7302b2838,3194,27856,SEK,Online Store,gid://shopify/Customer/4439063017
29debc5e-30a0-467d-9987-2bd1c0e63fc4,3195,46008,EUR,Online Store,gid://shopify/Customer/6436828261
bf8216c0-bd4e-4bb4-9843-2ac74927d7bf,3196,40588,EUR,Online Store,gid://shopify/Customer/8984045597
c636e40a-3d2c-4247-b512-70a2898628e1,3197,32612,USD,Online Store,gid://shopify/Customer/7510299434
e39f780c-f9e5-4ae2-8fc4-66e5a7f7a67c,3198,43026,USD,Online Store,gid://shopify/Customer/1965291230
4c281064-61b8-43c5-996c-2ef11d768150,3199,40184,SEK,Online Store,gid://shopify/Customer/3132567143
fde79651-4de5-4475-abe3-eac0952b7b39,3200,12084,USD,Online Store,gid://shopify/Customer/3515882989
cba6cf8b-ba1f-4126-9f0c-a935099d6b54,3201,13395,SEK,Online Store,gid://shopify/Customer/8694280010
86ed5ec8-5483-48b3-a814-2fbcf63f94cb,3202,32022,SEK,Online Store,gid://shopify/Customer/9455994262
df77c058-bc42-46f9-a3e9-373b562b27cd,3203,14417,SEK,Online Store,gid://shopify/Customer/4137135779
7daf9be1-b3bb-4dfe-9186-a501907837c5,3204,1262,USD,Online Store,gid://shopify/Customer/9056933180
f8877700-22ee-468a-a28a-f30cb93fd87b,3205,16322,USD,Online Store,gid://shopify/Customer/8632567597
51e68569-0fc0-4f9a-acf6-821d238a68dd,3206,27505,EUR,Online Store,gid://shopify/Customer/2660977200
118bc5ca-e7ed-477b-9c29-2fdb012e0375,3207,38791,USD,Online Store,gid://shopify/Customer/4574462964
72de34f5-4b43-4574-ad3a-5bd893c8cb2c,3208,9042,EUR,Online Store,gid://shopify/Customer/4724776624
2146f165-af4c-4c01-b430-7cace5ef4fb0,3209,45677,GBP,Online Store,gid://shopify/Customer/8145724917
3e9e82d9-e4dc-4ee5-a548-c5c8d59177f6,3210,45715,SEK,Online Store,gid://shopify/Customer/5130745375
1f72ea1f-6a28-4376-addb-95c140543856,3211,57719,GBP,Online Store,gid://shopify/Customer/8151816467
0704fd09-acfe-4972-8662-40eb85f1c675,3212,10104,EUR,Online Store,gid://shopify/Customer/4843699480
051ae9c9-ee9e-4014-ad99-1c9688df7875,3213,5221,SEK,Online Store,gid://shopify/Customer/3102835978
dc9843d1-7e27-43a8-b719-2fcad337a238,3214,22174,SEK,Online Store,gid://shopify/Customer/8080729191
3656e0d3-d195-4482-ac3a-2bf6af541733,3215,35283,SEK,Online Store,gid://shopify/Customer/7042883118
ff2ee74e-f1ca-45c7-ad72-00add09d1327,3216,11655,SEK,Online Store,gid://shopify/Customer/1226856279
71de2daf-b706-47ef-8a01-3be64964fa00,3217,37436,SEK,Online Store,gid://shopify/Customer/6557964078
a1022452-00f4-476a-a33c-b33dbc4bdba3,3218,39379,USD,Online Store,gid://shopify/Customer/1923793229
27f22a8c-b4fa-492f-bb69-b433d6975c4f,3219,48704,GBP,Online Store,gid://shopify/Customer/6387390006
670b8454-2577-41fe-822b-7c3ea4f24842,3220,41558,EUR,Online Store,gid://shopify/Customer/9767570370
01b40760-d4ba-4fa3-836c-e14c9db48f93,3221,46372,EUR,Online Store,gid://shopify/Customer/6853421105
754f504b-5f79-4ee9-a312-fc07aa6efe84,3222,21577,EUR,Online Store,gid://shopify/Customer/4278488001
fe13f981-4757-435e-a209-852fc0f099fc,3223,34174,USD,Online Store,gid://shopify/Customer/3693578598
be14dc8b-7e0b-4a5e-8b8f-6bfb59b3dec9,3224,38277,USD,Online Store,gid://shopify/Customer/1365118079
ba941290-cc36-4783-a105-ff57c9bbad53,3225,44271,GBP,Online Store,gid://shopify/Customer/5335870546
6d11d186-f4e9-40bf-b318-b44154bad1fe,3226,38415,USD,Online Store,gid://shopify/Customer/8839132394
3cf20406-a977-4a78-a8d8-b7b3001c3a8b,3227,30952,EUR,Online Store,gid://shopify/Customer/3089733122
19e76bb7-0379-4879-915f-4e125f74ca56,3228,52370,EUR,Online Store,gid://shopify/Customer/3657586962
6fbcecef-395e-453e-918b-d4df166b11ea,3229,20153,GBP,Online Store,gid://shopify/Customer/5626314969
3a82b6d5-1eae-4c66-9582-d8fc79adb35c,3230,43629,SEK,Online Store,gid://shopify/Customer/8909224741
2e8897e5-697f-402b-8c07-b8309529255e,3231,45289,GBP,Online Store,gid://shopify/Customer/5531859149
164aa5b3-ed1e-4746-80d1-0093d90ac251,3232,36384,GBP,Online Store,gid://shopify/Customer/7923795282
5c647bd1-26db-422e-a94e-425a682b9fe8,3233,13621,SEK,Online Store,gid://shopify/Customer/9594170236
d847b28a-a572-4752-aa5d-df9b91ef0a80,3234,20680,SEK,Online Store,gid://shopify/Customer/9961082068
e960d418-b637-490b-9c1d-573dccb3f250,3235,25344,GBP,Online Store,gid://shopify/Customer/3457839301
cb50d860-bf30-4279-8a27-b50f97a92a96,3236,25050,USD,Online Store,gid://shopify/Customer/1601997356
75959193-81ca-477e-bd1e-a4b015191811,3237,22552,GBP,Online Store,gid://shopify/Customer/6554105894
89dd81ac-f7fb-4948-ae11-bbeb8ad53d06,3238,28548,USD,Online Store,gid://shopify/Customer/9376021084
0ccc46a3-9dcc-49dd-a28c-704d4b5ca039,3239,20490,EUR,Online Store,gid://shopify/Customer/1203451692
69986cf1-5198-42d9-b439-235304b575c5,3240,15256,GBP,Online Store,gid://shopify/Customer/9238263713
f2ea6258-0536-45ca-8027-21a71a50b741,3241,37533,USD,Online Store,gid://shopify/Customer/2189732279
9fc88bd4-92af-445b-bcd8-23f1327120f6,3242,12947,GBP,Online Store,gid://shopify/Customer/8672831574
b47ab28f-b0a9-4533-8112-52dbd68042f3,3243,4097,GBP,Online Store,gid://shopify/Customer/8593658406
e027b17e-7da4-40dc-a6e0-b267db0cd965,3244,28880,USD,Online Store,gid://shopify/Customer/1181178250
0f6e5a1d-d5cf-4982-91b1-3a9f4cdb493f,3245,32145,USD,Online Store,gid://shopify/Customer/2743708406
eacaccf5-b4f4-4faa-8eb1-cbec2cd8aafa,3246,10860,GBP,Online Store,gid://shopify/Customer/6548307456
60fef40d-9bcc-4155-98ef-75ff4645e085,3247,44469,EUR,Online Store,gid://shopify/Customer/9734342010
78ed4894-d59f-41f5-9d26-3fb16fba7e14,3248,42132,USD,Online Store,gid://shopify/Customer/2413676206
7baf7bd8-4288-4b64-bcf9-9c60b6f36f84,3249,13153,USD,Online Store,gid://shopify/Customer/3785730844
0ced8e03-ad7e-45a6-902d-fa2afc8be433,3250,38155,GBP,Online Store,gid://shopify/Customer/5670737996
999a434e-f642-4485-9dfc-ca4bf63cdaae,3251,10107,EUR,Online Store,gid://shopify/Customer/4881955026
7bd97e49-0849-47ca-ac80-81b5592c6144,3252,23938,USD,Online Store,gid://shopify/Customer/7593370501
0e317e5b-daa0-488f-bc09-0d7da15dc89b,3253,32991,EUR,Online Store,gid://shopify/Customer/2206969192
ca8eef5d-2bde-4a18-a132-6fea409afe29,3254,12362,GBP,Online Store,gid://shopify/Customer/7112586823
6773493b-6129-41f7-9e14-18b709d70bbe,3255,8581,EUR,Online Store,gid://shopify/Customer/9494084137
cddde87b-fddd-4850-a939-af5cb17b1600,3256,40563,GBP,Online Store,gid://shopify/Customer/3690499795
